,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
52,0.05273501873016358,0.0011022996744048843,0.4160902976989746,0.01126436767372723,kd_tree,5,3,"{'algorithm': 'kd_tree', 'leaf_size': 5, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
53,0.05302362442016602,0.0014781770197459098,0.3740043878555298,0.013431625709743171,kd_tree,5,4,"{'algorithm': 'kd_tree', 'leaf_size': 5, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
54,0.052826738357543944,0.0008589698774017278,0.3560955286026001,0.009686068258905231,kd_tree,5,5,"{'algorithm': 'kd_tree', 'leaf_size': 5, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
55,0.04731736183166504,0.0007877178340365518,0.13410046100616455,0.006183848847669983,kd_tree,10,1,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
56,0.04911503791809082,0.004670946103743819,0.13690545558929443,0.005328084515563606,kd_tree,10,2,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
57,0.04780313968658447,0.0011536283265342784,0.5393107652664184,0.013773635297839353,kd_tree,10,3,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
58,0.050204133987426756,0.002896070784969727,0.5116914987564087,0.02893460108066397,kd_tree,10,4,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
59,0.05169634819030762,0.006137765475578237,0.5000107049942016,0.04331229521326782,kd_tree,10,5,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
60,0.042405200004577634,0.000903602955202611,0.12579920291900634,0.0048279504415624135,kd_tree,30,1,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
61,0.04301297664642334,0.0013291376569966433,0.11281032562255859,0.0030174795232885353,kd_tree,30,2,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
62,0.04289746284484863,0.0012173538622114793,0.6894021511077881,0.014171414321860046,kd_tree,30,3,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
63,0.04302971363067627,0.0017899090752939723,0.6191981792449951,0.01782285911069913,kd_tree,30,4,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
